"","SITE","PERIOD","MesFra","StrPur","PycHel","RELIEF"
"255",4,40,0.991741838935606,0.0810215644738587,1.70120666456634,1.78588974859529
"256",4,64,-0.0912125153993698,-0.548378218847097,1.33057148574041,1.78588974859529
"257",4,65,0.776960055744183,-0.0975131718560232,1.33057148574041,1.78588974859529
"258",4,52,0.891558813943103,-0.593662463570375,3.81834218010012,1.78588974859529
"259",4,46,0.495604346477684,-0.299054294056631,1.33057148574041,1.78588974859529
"260",4,12,0.662180209290786,-0.406213637810291,-0.532124211008807,1.78588974859529
"261",4,41,0.652533730821683,-0.167922024303209,2.2860255869315,1.78588974859529
"262",4,55,1.08087366806466,-0.38140976309376,2.52546264117133,1.78588974859529
"263",4,42,0.976507490486055,0.373349830444599,3.11028156353649,1.78588974859529
"264",4,68,0.745706850831969,0.0930860412148092,-0.532124211008807,1.78588974859529
"265",5,72,0.13722207353054,0.10258296148255,-0.532124211008807,0.545739136715497
"266",5,14,-0.0316172059656732,-0.80139337416121,-0.532124211008807,0.545739136715497
"267",5,38,0.273577512243317,-0.567410655173497,1.33057148574041,0.545739136715497
"268",5,30,0.461499403452126,0.234098304688922,-0.532124211008807,0.545739136715497
"269",5,11,0.176213578519058,-0.383034970677093,-0.532124211008807,0.545739136715497
"270",5,17,0.239694113898116,-0.27509922747203,-0.532124211008807,0.545739136715497
"271",5,1,-0.0444358750585469,-0.540090567139378,-0.532124211008807,0.545739136715497
"272",5,15,-0.141282602735317,-0.307718667565287,-0.532124211008807,0.545739136715497
"273",5,4,0.199540812196647,-0.666686143065917,-0.532124211008807,0.545739136715497
"274",5,23,0.501633339229978,-0.430226675622788,-0.532124211008807,0.545739136715497
"275",5,29,0.429008968019676,-0.0494373176650257,0.292131765596184,0.545739136715497
